store_id,date,day_of_week,is_weekend,is_public_holiday,is_school_term,is_retail_peak,demand_index,transaction_count,sales_amount
8,2025-12-08,0,False,False,True,False,137.31,137,6511.41
9,2025-12-08,0,False,False,True,False,113.76,114,4494.72
10,2025-12-08,0,False,False,True,False,170.16,170,7771.42
11,2025-12-08,0,False,False,True,False,169.21,169,9159.8
12,2025-12-08,0,False,False,True,False,188.09,188,7467.59
1,2025-12-09,1,False,False,True,False,118.64,119,5683.72
2,2025-12-09,1,False,False,True,False,228.83,229,12547.9
3,2025-12-09,1,False,False,True,False,111.81,112,4020.2
4,2025-12-09,1,False,False,True,False,211.83,212,7936.6
5,2025-12-09,1,False,False,True,False,225.27,225,12261.1
6,2025-12-09,1,False,False,True,False,196.56,197,10014.24
7,2025-12-09,1,False,False,True,False,118.52,119,6362.28
8,2025-12-09,1,False,False,True,False,154.83,155,6374.22
9,2025-12-09,1,False,False,True,False,115.18,115,6211.69
10,2025-12-09,1,False,False,True,False,250.69,251,8990.7
11,2025-12-09,1,False,False,True,False,301.68,302,11899.4
12,2025-12-09,1,False,False,True,False,160.87,161,6472.69
1,2025-12-10,2,False,False,True,False,172.85,173,8803.28
2,2025-12-10,2,False,False,True,False,301.75,302,12275.72
3,2025-12-10,2,False,False,True,False,193.4,193,7888.41
4,2025-12-10,2,False,False,True,False,172.93,173,6329.98
5,2025-12-10,2,False,False,True,False,246.46,246,12112.47
6,2025-12-10,2,False,False,True,False,195.93,196,8845.4
7,2025-12-10,2,False,False,True,False,144.65,145,6028.03
8,2025-12-10,2,False,False,True,False,133.35,133,7047.81
9,2025-12-10,2,False,False,True,False,150.67,151,5400.03
10,2025-12-10,2,False,False,True,False,194.16,194,9932.01
11,2025-12-10,2,False,False,True,False,230.87,231,9915.38
12,2025-12-10,2,False,False,True,False,157.47,157,8305.14
1,2025-12-11,3,False,False,True,False,131.78,132,6946.27
2,2025-12-11,3,False,False,True,False,175.91,176,9326.35
3,2025-12-11,3,False,False,True,False,172.82,173,6253.61
4,2025-12-11,3,False,False,True,False,181.01,181,6478.27
5,2025-12-11,3,False,False,True,False,226.59,227,10815.51
6,2025-12-11,3,False,False,True,False,245.33,245,12324.44
7,2025-12-11,3,False,False,True,False,196.26,196,10207.8
8,2025-12-11,3,False,False,True,False,210.73,211,7782.97
9,2025-12-11,3,False,False,True,False,116.9,117,4186.94
10,2025-12-11,3,False,False,True,False,111.44,111,5762.17
11,2025-12-11,3,False,False,True,False,212.36,212,8085.68
12,2025-12-11,3,False,False,True,False,220.41,220,11345.31
1,2025-12-12,4,False,False,True,False,196.71,197,10295.21
2,2025-12-12,4,False,False,True,False,267.43,267,11870.28
3,2025-12-12,4,False,False,True,False,159.46,159,8206.2
4,2025-12-12,4,False,False,True,False,226.89,227,10819.23
5,2025-12-12,4,False,False,True,False,336.33,336,15720.57
6,2025-12-12,4,False,False,True,False,281.63,282,12530.51
7,2025-12-12,4,False,False,True,False,230.19,230,10174.26
8,2025-12-12,4,False,False,True,False,179.86,180,8010.89
9,2025-12-12,4,False,False,True,False,161.91,162,6244.36
10,2025-12-12,4,False,False,True,False,203.83,204,9350.47
11,2025-12-12,4,False,False,True,False,290.6,291,10257.44
12,2025-12-12,4,False,False,True,False,251.23,251,12580.18
1,2025-12-13,5,True,False,True,False,203.16,203,8570.75
2,2025-12-13,5,True,False,True,False,342.24,342,12057.5
3,2025-12-13,5,True,False,True,False,182.84,183,7040.01
4,2025-12-13,5,True,False,True,False,366.32,366,15390.78
5,2025-12-13,5,True,False,True,False,361.97,362,17922.58
6,2025-12-13,5,True,False,True,False,348.51,349,18072.7
7,2025-12-13,5,True,False,True,False,277.99,278,12764.04
8,2025-12-13,5,True,False,True,False,168.43,168,7716.07
9,2025-12-13,5,True,False,True,False,201.26,201,9771.79
10,2025-12-13,5,True,False,True,False,247.04,247,10993.91
11,2025-12-13,5,True,False,True,False,299.09,299,15911.97
12,2025-12-13,5,True,False,True,False,226.86,227,9254.48
1,2025-12-14,6,True,False,True,False,132.53,133,7010.74
2,2025-12-14,6,True,False,True,False,267.9,268,10465.37
3,2025-12-14,6,True,False,True,False,116.23,116,6125.22
4,2025-12-14,6,True,False,True,False,239.03,239,10691.96
5,2025-12-14,6,True,False,True,False,279.39,279,10331.62
6,2025-12-14,6,True,False,True,False,311.58,312,16126.76
7,2025-12-14,6,True,False,True,False,300.93,301,10989.87
8,2025-12-14,6,True,False,True,False,212.53,213,8585.19
9,2025-12-14,6,True,False,True,False,114.57,115,5114.77
10,2025-12-14,6,True,False,True,False,304.7,305,16255.31
11,2025-12-14,6,True,False,True,False,261.25,261,14237.54
12,2025-12-14,6,True,False,True,False,210.38,210,10577.59
1,2025-12-15,0,False,False,True,True,155.83,156,7649.3
2,2025-12-15,0,False,False,True,True,294.79,295,14442.71
3,2025-12-15,0,False,False,True,True,122.5,122,5053.67
4,2025-12-15,0,False,False,True,True,189.21,189,9753.42
5,2025-12-15,0,False,False,True,True,206.83,207,8054.49
6,2025-12-15,0,False,False,True,True,184.26,184,7646.88
7,2025-12-15,0,False,False,True,True,176.41,176,9652.54
8,2025-12-15,0,False,False,True,True,227.35,227,8720.83
9,2025-12-15,0,False,False,True,True,114.21,114,5241.23
10,2025-12-15,0,False,False,True,True,208.7,209,11146.93
11,2025-12-15,0,False,False,True,True,197.32,197,7443.6
12,2025-12-15,0,False,False,True,True,208.91,209,7695.99
1,2025-12-16,1,False,False,True,True,119.37,119,5862.67
2,2025-12-16,1,False,False,True,True,238.07,238,8747.2
3,2025-12-16,1,False,False,True,True,111.1,111,5966.23
4,2025-12-16,1,False,False,True,True,220.07,220,9010.74
5,2025-12-16,1,False,False,True,True,220.86,221,9506.5
6,2025-12-16,1,False,False,True,True,253.77,254,10696.79
7,2025-12-16,1,False,False,True,True,192.59,193,9395.38
8,2025-12-16,1,False,False,True,True,152.55,153,7649.46
9,2025-12-16,1,False,False,True,True,125.9,126,6769.45
10,2025-12-16,1,False,False,True,True,230.58,231,8318.58
11,2025-12-16,1,False,False,True,True,299.04,299,15085.55
12,2025-12-16,1,False,False,True,True,186.82,187,9358.63
1,2025-12-17,2,False,False,True,True,132.7,133,6745.33
2,2025-12-17,2,False,False,True,True,250.11,250,13399.7
3,2025-12-17,2,False,False,True,True,188.83,189,7296.57
4,2025-12-17,2,False,False,True,True,243.12,243,10000.28
5,2025-12-17,2,False,False,True,True,233.39,233,10746.85
6,2025-12-17,2,False,False,True,True,263.13,263,11343.57
7,2025-12-17,2,False,False,True,True,171.82,172,8697.01
8,2025-12-17,2,False,False,True,True,210.45,210,11095.98
9,2025-12-17,2,False,False,True,True,150.08,150,5280.32
10,2025-12-17,2,False,False,True,True,219.33,219,9602.06
11,2025-12-17,2,False,False,True,True,285.84,286,15136.98
12,2025-12-17,2,False,False,True,True,212.21,212,11063.96
1,2025-12-18,3,False,False,True,True,144.41,144,5727.63
2,2025-12-18,3,False,False,True,True,297.66,298,14320.67
3,2025-12-18,3,False,False,True,True,149.73,150,5988.38
4,2025-12-18,3,False,False,True,True,198.4,198,8698.07
5,2025-12-18,3,False,False,True,True,260.99,261,9919.08
6,2025-12-18,3,False,False,True,True,301.59,302,11656.53
7,2025-12-18,3,False,False,True,True,257.74,258,11613.42
8,2025-12-18,3,False,False,True,True,159.06,159,8477.99
9,2025-12-18,3,False,False,True,True,145.82,146,5823.49
10,2025-12-18,3,False,False,True,True,268.51,269,13571.88
11,2025-12-18,3,False,False,True,True,324.26,324,15957.22
12,2025-12-18,3,False,False,True,True,243.84,244,12830.48
1,2025-12-19,4,False,False,True,True,176.89,177,8084.27
2,2025-12-19,4,False,False,True,True,353.75,354,12567.28
3,2025-12-19,4,False,False,True,True,157.98,158,7807.27
4,2025-12-19,4,False,False,True,True,246.14,246,11484.17
5,2025-12-19,4,False,False,True,True,345.1,345,18390.99
6,2025-12-19,4,False,False,True,True,322.55,323,17608.79
7,2025-12-19,4,False,False,True,True,272.67,273,10320.41
8,2025-12-19,4,False,False,True,True,236.71,237,9355.38
9,2025-12-19,4,False,False,True,True,148.14,148,7146.69
10,2025-12-19,4,False,False,True,True,186.58,187,8626.11
11,2025-12-19,4,False,False,True,True,330.51,331,14169.63
12,2025-12-19,4,False,False,True,True,202.38,202,10061.97
1,2025-12-20,5,True,False,False,True,261.96,262,9176.97
2,2025-12-20,5,True,False,False,True,424.13,424,22414.93
3,2025-12-20,5,True,False,False,True,159.69,160,7730.18
4,2025-12-20,5,True,False,False,True,262.36,262,12721.48
5,2025-12-20,5,True,False,False,True,406.79,407,20742.05
6,2025-12-20,5,True,False,False,True,371.75,372,16368.42
7,2025-12-20,5,True,False,False,True,262.29,262,13245.01
8,2025-12-20,5,True,False,False,True,237.79,238,11363.77
9,2025-12-20,5,True,False,False,True,212.82,213,9632.42
10,2025-12-20,5,True,False,False,True,225.11,225,10370.04
11,2025-12-20,5,True,False,False,True,415.62,416,22388.28
12,2025-12-20,5,True,False,False,True,292.65,293,14392.9
1,2025-12-21,6,True,False,False,True,202.59,203,7550.95
2,2025-12-21,6,True,False,False,True,254.37,254,10990.34
3,2025-12-21,6,True,False,False,True,168.57,169,7862.9
4,2025-12-21,6,True,False,False,True,172.43,172,7227.69
5,2025-12-21,6,True,False,False,True,324.49,324,16774.45
6,2025-12-21,6,True,False,False,True,412.85,413,17643.58
7,2025-12-21,6,True,False,False,True,331.75,332,15977.29
8,2025-12-21,6,True,False,False,True,210.16,210,10807.16
9,2025-12-21,6,True,False,False,True,215.63,216,9769.33
10,2025-12-21,6,True,False,False,True,267.66,268,14459.24
11,2025-12-21,6,True,False,False,True,348.09,348,16038.28
12,2025-12-21,6,True,False,False,True,230.74,231,10146.48
1,2025-12-22,0,False,False,False,True,156.35,156,6347.87
2,2025-12-22,0,False,False,False,True,225.02,225,8429.06
3,2025-12-22,0,False,False,False,True,142.31,142,7132.0
4,2025-12-22,0,False,False,False,True,204.01,204,8161.09
5,2025-12-22,0,False,False,False,True,160.72,161,5884.34
6,2025-12-22,0,False,False,False,True,233.11,233,12307.46
7,2025-12-22,0,False,False,False,True,185.33,185,9772.2
8,2025-12-22,0,False,False,False,True,231.79,232,12603.13
9,2025-12-22,0,False,False,False,True,92.29,92,4607.94
10,2025-12-22,0,False,False,False,True,188.83,189,8296.29
11,2025-12-22,0,False,False,False,True,225.42,225,11043.82
12,2025-12-22,0,False,False,False,True,216.55,217,8121.1
1,2025-12-23,1,False,False,False,True,114.77,115,5257.07
2,2025-12-23,1,False,False,False,True,328.2,328,16608.19
3,2025-12-23,1,False,False,False,True,151.03,151,5290.52
4,2025-12-23,1,False,False,False,True,237.34,237,11374.55
5,2025-12-23,1,False,False,False,True,259.32,259,9929.23
6,2025-12-23,1,False,False,False,True,267.84,268,11283.72
7,2025-12-23,1,False,False,False,True,162.36,162,7118.36
8,2025-12-23,1,False,False,False,True,140.02,140,7063.75
9,2025-12-23,1,False,False,False,True,162.65,163,5978.68
10,2025-12-23,1,False,False,False,True,154.13,154,8058.35
11,2025-12-23,1,False,False,False,True,251.2,251,12032.73
12,2025-12-23,1,False,False,False,True,247.22,247,9448.29
1,2025-12-24,2,False,False,False,True,150.38,150,8070.03
2,2025-12-24,2,False,False,False,True,232.48,232,10482.89
3,2025-12-24,2,False,False,False,True,112.86,113,4759.73
4,2025-12-24,2,False,False,False,True,229.32,229,12054.71
5,2025-12-24,2,False,False,False,True,246.84,247,11387.58
6,2025-12-24,2,False,False,False,True,266.39,266,10523.17
7,2025-12-24,2,False,False,False,True,242.25,242,12055.45
8,2025-12-24,2,False,False,False,True,213.87,214,9122.26
9,2025-12-24,2,False,False,False,True,125.53,126,5246.1
10,2025-12-24,2,False,False,False,True,202.24,202,7217.04
11,2025-12-24,2,False,False,False,True,271.6,272,11485.52
12,2025-12-24,2,False,False,False,True,242.38,242,9265.56
1,2025-12-25,3,False,True,False,True,216.95,217,8658.2
2,2025-12-25,3,False,True,False,True,207.13,207,9105.75
3,2025-12-25,3,False,True,False,True,161.78,162,7346.31
4,2025-12-25,3,False,True,False,True,259.15,259,11955.09
5,2025-12-25,3,False,True,False,True,375.11,375,13841.57
6,2025-12-25,3,False,True,False,True,280.74,281,11876.37
7,2025-12-25,3,False,True,False,True,339.74,340,13077.84
8,2025-12-25,3,False,True,False,True,193.38,193,8823.48
9,2025-12-25,3,False,True,False,True,195.27,195,7304.94
10,2025-12-25,3,False,True,False,True,248.55,249,11918.43
11,2025-12-25,3,False,True,False,True,342.87,343,18267.71
12,2025-12-25,3,False,True,False,True,328.48,328,11980.5
1,2025-12-26,4,False,True,False,True,292.92,293,12137.51
2,2025-12-26,4,False,True,False,True,468.86,469,19067.73
3,2025-12-26,4,False,True,False,True,212.65,213,9458.61
4,2025-12-26,4,False,True,False,True,344.04,344,12973.17
5,2025-12-26,4,False,True,False,True,375.16,375,14650.36
6,2025-12-26,4,False,True,False,True,482.21,482,17972.21
7,2025-12-26,4,False,True,False,True,313.89,314,13043.59
8,2025-12-26,4,False,True,False,True,394.84,395,21194.87
9,2025-12-26,4,False,True,False,True,270.61,271,10463.48
10,2025-12-26,4,False,True,False,True,356.81,357,19165.98
11,2025-12-26,4,False,True,False,True,461.44,461,22199.46
12,2025-12-26,4,False,True,False,True,264.69,265,12903.32
1,2025-12-27,5,True,False,False,True,274.04,274,14601.33
2,2025-12-27,5,True,False,False,True,345.96,346,15247.1
3,2025-12-27,5,True,False,False,True,242.64,243,11530.4
4,2025-12-27,5,True,False,False,True,297.24,297,12579.16
5,2025-12-27,5,True,False,False,True,427.73,428,19897.93
6,2025-12-27,5,True,False,False,True,470.79,471,20149.35
7,2025-12-27,5,True,False,False,True,263.34,263,12356.12
8,2025-12-27,5,True,False,False,True,244.4,244,11238.03
9,2025-12-27,5,True,False,False,True,207.25,207,7403.88
10,2025-12-27,5,True,False,False,True,306.41,306,12402.94
11,2025-12-27,5,True,False,False,True,415.56,416,21642.37
12,2025-12-27,5,True,False,False,True,297.06,297,11356.95
1,2025-12-28,6,True,False,False,True,205.24,205,9307.75
2,2025-12-28,6,True,False,False,True,443.6,444,21141.06
3,2025-12-28,6,True,False,False,True,181.83,182,6851.7
4,2025-12-28,6,True,False,False,True,365.49,365,14145.79
5,2025-12-28,6,True,False,False,True,486.7,487,25606.96
6,2025-12-28,6,True,False,False,True,404.85,405,14300.2
7,2025-12-28,6,True,False,False,True,318.36,318,12907.1
8,2025-12-28,6,True,False,False,True,256.42,256,12214.29
9,2025-12-28,6,True,False,False,True,147.07,147,5209.84
10,2025-12-28,6,True,False,False,True,220.02,220,8653.31
11,2025-12-28,6,True,False,False,True,283.33,283,13280.34
12,2025-12-28,6,True,False,False,True,309.62,310,13901.61
1,2025-12-29,0,False,False,False,True,120.12,120,4917.04
2,2025-12-29,0,False,False,False,True,215.02,215,7655.83
3,2025-12-29,0,False,False,False,True,151.51,152,5971.74
4,2025-12-29,0,False,False,False,True,225.51,226,11994.22
5,2025-12-29,0,False,False,False,True,205.02,205,10279.11
6,2025-12-29,0,False,False,False,True,166.65,167,8199.14
7,2025-12-29,0,False,False,False,True,198.98,199,8144.76
8,2025-12-29,0,False,False,False,True,128.22,128,5080.49
9,2025-12-29,0,False,False,False,True,154.64,155,6330.35
10,2025-12-29,0,False,False,False,True,179.75,180,9730.24
11,2025-12-29,0,False,False,False,True,325.71,326,14714.47
12,2025-12-29,0,False,False,False,True,173.48,173,6951.86
1,2025-12-30,1,False,False,False,True,134.15,134,5270.59
2,2025-12-30,1,False,False,False,True,308.33,308,11563.39
3,2025-12-30,1,False,False,False,True,164.32,164,6158.35
4,2025-12-30,1,False,False,False,True,219.21,219,8261.56
5,2025-12-30,1,False,False,False,True,255.51,256,12473.14
6,2025-12-30,1,False,False,False,True,328.08,328,12401.34
7,2025-12-30,1,False,False,False,True,309.48,309,16285.96
8,2025-12-30,1,False,False,False,True,131.62,132,6080.11
9,2025-12-30,1,False,False,False,True,122.29,122,5627.8
10,2025-12-30,1,False,False,False,True,213.18,213,11395.56
11,2025-12-30,1,False,False,False,True,243.61,244,10152.84
12,2025-12-30,1,False,False,False,True,223.24,223,10324.95
1,2025-12-31,2,False,False,False,True,128.76,129,6409.19
2,2025-12-31,2,False,False,False,True,345.47,345,17681.09
3,2025-12-31,2,False,False,False,True,156.32,156,5968.08
4,2025-12-31,2,False,False,False,True,174.46,174,8884.68
5,2025-12-31,2,False,False,False,True,249.26,249,12467.28
6,2025-12-31,2,False,False,False,True,306.57,307,16136.47
7,2025-12-31,2,False,False,False,True,221.04,221,9871.2
8,2025-12-31,2,False,False,False,True,153.99,154,6296.46
9,2025-12-31,2,False,False,False,True,134.92,135,5457.11
10,2025-12-31,2,False,False,False,True,201.88,202,7802.26
11,2025-12-31,2,False,False,False,True,243.31,243,13012.04
12,2025-12-31,2,False,False,False,True,256.69,257,9436.76
1,2026-01-01,3,False,True,False,True,123.72,124,5611.02
2,2026-01-01,3,False,True,False,True,320.81,321,12111.89
3,2026-01-01,3,False,True,False,True,149.4,149,5682.91
4,2026-01-01,3,False,True,False,True,176.35,176,7992.84
5,2026-01-01,3,False,True,False,True,296.03,296,10628.62
6,2026-01-01,3,False,True,False,True,246.33,246,11990.79
7,2026-01-01,3,False,True,False,True,148.24,148,5519.11
8,2026-01-01,3,False,True,False,True,234.44,234,11098.79
9,2026-01-01,3,False,True,False,True,122.25,122,6265.07
10,2026-01-01,3,False,True,False,True,218.44,218,8228.1
11,2026-01-01,3,False,True,False,True,244.13,244,12680.24
12,2026-01-01,3,False,True,False,True,177.27,177,8311.91
1,2026-01-02,4,False,True,False,True,108.68,109,4563.71
2,2026-01-02,4,False,True,False,True,279.31,279,13925.86
3,2026-01-02,4,False,True,False,True,105.08,105,3705.68
4,2026-01-02,4,False,True,False,True,167.79,168,7178.97
5,2026-01-02,4,False,True,False,True,296.17,296,11471.7
6,2026-01-02,4,False,True,False,True,234.31,234,8414.05
7,2026-01-02,4,False,True,False,True,188.05,188,6905.35
8,2026-01-02,4,False,True,False,True,219.96,220,10744.53
9,2026-01-02,4,False,True,False,True,116.02,116,5755.65
10,2026-01-02,4,False,True,False,True,173.28,173,6131.12
11,2026-01-02,4,False,True,False,True,278.21,278,10597.03
12,2026-01-02,4,False,True,False,True,223.61,224,12055.71
1,2026-01-03,5,True,False,False,True,122.73,123,5431.3
2,2026-01-03,5,True,False,False,True,196.5,196,8095.98
3,2026-01-03,5,True,False,False,True,134.4,134,6452.65
4,2026-01-03,5,True,False,False,True,204.73,205,10765.8
5,2026-01-03,5,True,False,False,True,259.17,259,10997.12
6,2026-01-03,5,True,False,False,True,236.07,236,11284.57
7,2026-01-03,5,True,False,False,True,185.49,185,7418.07
8,2026-01-03,5,True,False,False,True,278.64,279,11611.35
9,2026-01-03,5,True,False,False,True,143.91,144,6003.77
10,2026-01-03,5,True,False,False,True,178.85,179,8710.14
11,2026-01-03,5,True,False,False,True,221.33,221,7881.11
12,2026-01-03,5,True,False,False,True,219.06,219,9189.89
1,2026-01-04,6,True,False,False,True,116.02,116,6097.96
2,2026-01-04,6,True,False,False,True,178.51,179,8614.07
3,2026-01-04,6,True,False,False,True,136.0,136,4947.35
4,2026-01-04,6,True,False,False,True,195.14,195,8083.26
5,2026-01-04,6,True,False,False,True,230.75,231,9932.5
6,2026-01-04,6,True,False,False,True,244.23,244,11078.78
7,2026-01-04,6,True,False,False,True,208.27,208,8367.23
8,2026-01-04,6,True,False,False,True,135.86,136,5912.01
9,2026-01-04,6,True,False,False,True,120.32,120,4812.41
10,2026-01-04,6,True,False,False,True,177.75,178,8507.93
11,2026-01-04,6,True,False,False,True,275.35,275,11230.05
12,2026-01-04,6,True,False,False,True,188.6,189,7579.65
1,2026-01-05,0,False,False,False,True,78.23,78,2730.46
2,2026-01-05,0,False,False,False,True,142.18,142,7301.66
3,2026-01-05,0,False,False,False,True,67.25,67,3096.83
4,2026-01-05,0,False,False,False,True,119.33,119,6295.38
5,2026-01-05,0,False,False,False,True,189.41,189,7618.44
6,2026-01-05,0,False,False,False,True,202.54,203,9147.6
7,2026-01-05,0,False,False,False,True,118.96,119,4335.37
8,2026-01-05,0,False,False,False,True,120.39,120,5482.23
9,2026-01-05,0,False,False,False,True,105.91,106,4635.15
10,2026-01-05,0,False,False,False,True,136.16,136,6719.42
11,2026-01-05,0,False,False,False,True,182.64,183,6655.73
12,2026-01-05,0,False,False,False,True,106.6,107,3940.41
1,2026-01-06,1,False,False,False,True,78.94,79,4247.22
2,2026-01-06,1,False,False,False,True,126.76,127,4481.96
3,2026-01-06,1,False,False,False,True,90.48,90,3850.16
4,2026-01-06,1,False,False,False,True,145.98,146,5929.67
5,2026-01-06,1,False,False,False,True,179.64,180,8366.01
6,2026-01-06,1,False,False,False,True,201.99,202,7947.56
7,2026-01-06,1,False,False,False,True,160.37,160,6757.94
8,2026-01-06,1,False,False,False,True,140.29,140,7194.91
9,2026-01-06,1,False,False,False,True,123.56,124,5627.12
10,2026-01-06,1,False,False,False,True,101.3,101,4113.12
11,2026-01-06,1,False,False,False,True,165.87,166,8658.81
12,2026-01-06,1,False,False,False,True,165.94,166,7193.37
1,2026-01-07,2,False,False,False,True,67.49,67,3408.52
2,2026-01-07,2,False,False,False,True,244.39,244,10501.85
3,2026-01-07,2,False,False,False,True,109.12,109,4811.32
4,2026-01-07,2,False,False,False,True,133.21,133,6039.76
5,2026-01-07,2,False,False,False,True,207.94,208,7976.12
6,2026-01-07,2,False,False,False,True,234.36,234,11433.27
7,2026-01-07,2,False,False,False,True,112.9,113,5750.75
8,2026-01-07,2,False,False,False,True,145.04,145,5179.39
9,2026-01-07,2,False,False,False,True,105.23,105,4393.62
10,2026-01-07,2,False,False,False,True,129.96,130,5901.55
11,2026-01-07,2,False,False,False,True,224.25,224,10125.15
12,2026-01-07,2,False,False,False,True,126.96,127,5404.71
1,2026-01-08,3,False,False,False,True,87.79,88,4356.72
2,2026-01-08,3,False,False,False,True,248.57,249,13192.39
3,2026-01-08,3,False,False,False,True,89.09,89,4234.17
4,2026-01-08,3,False,False,False,True,161.23,161,6787.61
5,2026-01-08,3,False,False,False,True,189.05,189,7699.78
6,2026-01-08,3,False,False,False,True,209.14,209,8815.02
7,2026-01-08,3,False,False,False,True,120.78,121,5599.87
8,2026-01-08,3,False,False,False,True,129.31,129,6737.7
9,2026-01-08,3,False,False,False,True,115.22,115,4783.53
10,2026-01-08,3,False,False,False,True,176.6,177,6517.46
11,2026-01-08,3,False,False,False,True,197.23,197,9989.28
12,2026-01-08,3,False,False,False,True,123.3,123,4387.13
1,2026-01-09,4,False,False,False,True,121.28,121,4270.96
2,2026-01-09,4,False,False,False,True,192.97,193,10542.73
3,2026-01-09,4,False,False,False,True,134.87,135,5374.74
4,2026-01-09,4,False,False,False,True,156.14,156,8336.99
5,2026-01-09,4,False,False,False,True,153.53,154,6488.66
6,2026-01-09,4,False,False,False,True,172.49,172,8235.73
7,2026-01-09,4,False,False,False,True,164.62,165,7204.28
8,2026-01-09,4,False,False,False,True,153.04,153,6234.18
9,2026-01-09,4,False,False,False,True,136.33,136,5311.18
10,2026-01-09,4,False,False,False,True,124.95,125,6218.21
11,2026-01-09,4,False,False,False,True,228.01,228,10705.1
12,2026-01-09,4,False,False,False,True,183.96,184,7274.91
1,2026-01-10,5,True,False,False,True,140.59,141,7455.11
2,2026-01-10,5,True,False,False,True,222.95,223,10461.45
3,2026-01-10,5,True,False,False,True,123.68,124,5179.72
4,2026-01-10,5,True,False,False,True,218.64,219,10798.48
5,2026-01-10,5,True,False,False,True,210.46,210,10928.02
6,2026-01-10,5,True,False,False,True,263.43,263,11774.97
7,2026-01-10,5,True,False,False,True,219.82,220,11990.0
8,2026-01-10,5,True,False,False,True,216.49,216,9557.08
9,2026-01-10,5,True,False,False,True,101.61,102,5031.13
10,2026-01-10,5,True,False,False,True,236.87,237,9201.56
11,2026-01-10,5,True,False,False,True,251.39,251,8900.52
12,2026-01-10,5,True,False,False,True,218.75,219,8961.64
1,2026-01-11,6,True,False,False,True,145.1,145,5677.21
2,2026-01-11,6,True,False,False,True,286.6,287,14784.58
3,2026-01-11,6,True,False,False,True,165.25,165,5903.98
4,2026-01-11,6,True,False,False,True,163.12,163,7155.09
5,2026-01-11,6,True,False,False,True,292.79,293,15972.19
6,2026-01-11,6,True,False,False,True,234.82,235,11791.98
7,2026-01-11,6,True,False,False,True,179.66,180,8145.42
8,2026-01-11,6,True,False,False,True,168.29,168,8410.9
9,2026-01-11,6,True,False,False,True,150.41,150,5511.49
10,2026-01-11,6,True,False,False,True,198.84,199,10342.87
11,2026-01-11,6,True,False,False,True,285.41,285,14392.92
12,2026-01-11,6,True,False,False,True,195.58,196,10296.09
1,2026-01-12,0,False,False,False,True,75.27,75,3800.94
2,2026-01-12,0,False,False,False,True,135.28,135,5738.32
3,2026-01-12,0,False,False,False,True,84.19,84,2945.89
4,2026-01-12,0,False,False,False,True,125.6,126,4438.62
5,2026-01-12,0,False,False,False,True,183.31,183,6824.1
6,2026-01-12,0,False,False,False,True,200.92,201,8493.58
7,2026-01-12,0,False,False,False,True,132.44,132,4817.88
8,2026-01-12,0,False,False,False,True,130.2,130,6698.29
9,2026-01-12,0,False,False,False,True,83.75,84,2941.64
10,2026-01-12,0,False,False,False,True,119.9,120,6514.1
11,2026-01-12,0,False,False,False,True,179.29,179,6414.74
12,2026-01-12,0,False,False,False,True,94.02,94,3431.32
1,2026-01-13,1,False,False,False,True,60.58,61,3043.84
2,2026-01-13,1,False,False,False,True,164.95,165,7484.73
3,2026-01-13,1,False,False,False,True,112.41,112,6141.85
4,2026-01-13,1,False,False,False,True,165.88,166,7296.93
5,2026-01-13,1,False,False,False,True,170.98,171,8651.47
6,2026-01-13,1,False,False,False,True,147.61,148,5765.22
7,2026-01-13,1,False,False,False,True,114.56,115,5840.59
8,2026-01-13,1,False,False,False,True,131.31,131,5635.51
9,2026-01-13,1,False,False,False,True,89.58,90,3597.81
10,2026-01-13,1,False,False,False,True,131.9,132,6528.42
11,2026-01-13,1,False,False,False,True,153.54,154,7297.23
12,2026-01-13,1,False,False,False,True,140.37,140,5917.07
1,2026-01-14,2,False,False,False,True,48.49,48,1839.69
2,2026-01-14,2,False,False,False,True,240.23,240,8578.21
3,2026-01-14,2,False,False,False,True,86.12,86,4465.77
4,2026-01-14,2,False,False,False,True,135.6,136,6753.01
5,2026-01-14,2,False,False,False,True,179.24,179,6433.01
6,2026-01-14,2,False,False,False,True,219.69,220,8323.89
7,2026-01-14,2,False,False,False,True,117.85,118,4521.6
8,2026-01-14,2,False,False,False,True,109.95,110,5860.68
9,2026-01-14,2,False,False,False,True,127.96,128,5961.98
10,2026-01-14,2,False,False,False,True,173.2,173,8305.26
11,2026-01-14,2,False,False,False,True,219.53,220,11696.72
12,2026-01-14,2,False,False,False,True,151.09,151,6071.67
1,2026-01-15,3,False,False,False,True,118.8,119,4947.89
2,2026-01-15,3,False,False,False,True,234.0,234,8254.6
3,2026-01-15,3,False,False,False,True,89.07,89,3194.21
4,2026-01-15,3,False,False,False,True,207.96,208,11012.16
5,2026-01-15,3,False,False,False,True,158.13,158,7905.85
6,2026-01-15,3,False,False,False,True,165.78,166,8062.63
7,2026-01-15,3,False,False,False,True,123.08,123,5160.91
8,2026-01-15,3,False,False,False,True,193.43,193,8582.5
9,2026-01-15,3,False,False,False,True,132.51,133,7062.5
10,2026-01-15,3,False,False,False,True,138.61,139,4882.95
11,2026-01-15,3,False,False,False,True,248.05,248,10685.75
12,2026-01-15,3,False,False,False,True,133.09,133,6007.67
1,2026-01-16,4,False,False,False,False,126.23,126,4498.11
2,2026-01-16,4,False,False,False,False,247.42,247,10985.67
3,2026-01-16,4,False,False,False,False,85.81,86,3045.43
